,gene_name,dataset
11721,Nsa2,old_10X_cruk_changed_buffer
11722,Gfm2,old_10X_cruk_changed_buffer
11723,Hexb,old_10X_cruk_changed_buffer
11724,Enc1,old_10X_cruk_changed_buffer
11725,Gm26619,old_10X_cruk_changed_buffer
11726,Gm10260,old_10X_cruk_changed_buffer
11727,Utp15,old_10X_cruk_changed_buffer
11728,Ankra2,old_10X_cruk_changed_buffer
11729,Btf3,old_10X_cruk_changed_buffer
11730,Gm9828,old_10X_cruk_changed_buffer
11731,Gm10320,old_10X_cruk_changed_buffer
11732,Tmem171,old_10X_cruk_changed_buffer
11733,Fcho2,old_10X_cruk_changed_buffer
11734,D130062J10Rik,old_10X_cruk_changed_buffer
11735,Gm47551,old_10X_cruk_changed_buffer
11736,Tnpo1,old_10X_cruk_changed_buffer
11737,Zfp366,old_10X_cruk_changed_buffer
11738,Ptcd2,old_10X_cruk_changed_buffer
11739,Mrps27,old_10X_cruk_changed_buffer
11740,Gm26559,old_10X_cruk_changed_buffer
11741,Mccc2,old_10X_cruk_changed_buffer
11742,Bdp1,old_10X_cruk_changed_buffer
11743,BC001981,old_10X_cruk_changed_buffer
11744,Serf1,old_10X_cruk_changed_buffer
11745,Smn1,old_10X_cruk_changed_buffer
11746,Naip2,old_10X_cruk_changed_buffer
11747,Naip5,old_10X_cruk_changed_buffer
11748,Naip6,old_10X_cruk_changed_buffer
11749,Naip1,old_10X_cruk_changed_buffer
11750,Gtf2h2,old_10X_cruk_changed_buffer
11751,Ocln,old_10X_cruk_changed_buffer
11752,Gm48596,old_10X_cruk_changed_buffer
11753,Marveld2,old_10X_cruk_changed_buffer
11754,Rad17,old_10X_cruk_changed_buffer
11755,Ak6,old_10X_cruk_changed_buffer
11756,Taf9,old_10X_cruk_changed_buffer
11757,Ccdc125,old_10X_cruk_changed_buffer
11758,Cdk7,old_10X_cruk_changed_buffer
11759,Mrps36,old_10X_cruk_changed_buffer
11760,Ccnb1,old_10X_cruk_changed_buffer
11761,Slc30a5,old_10X_cruk_changed_buffer
11762,Pik3r1,old_10X_cruk_changed_buffer
11763,Cd180,old_10X_cruk_changed_buffer
11764,Mast4,old_10X_cruk_changed_buffer
11765,Gm30551,old_10X_cruk_changed_buffer
11766,Srek1,old_10X_cruk_changed_buffer
11767,Erbin,old_10X_cruk_changed_buffer
11768,Nln,old_10X_cruk_changed_buffer
11769,Sgtb,old_10X_cruk_changed_buffer
11770,Trappc13,old_10X_cruk_changed_buffer
11771,Shld3,old_10X_cruk_changed_buffer
11772,Trim23,old_10X_cruk_changed_buffer
11773,Ppwd1,old_10X_cruk_changed_buffer
11774,Cenpk,old_10X_cruk_changed_buffer
11775,Adamts6,old_10X_cruk_changed_buffer
11776,Cwc27,old_10X_cruk_changed_buffer
11777,Srek1ip1,old_10X_cruk_changed_buffer
11778,Rnf180,old_10X_cruk_changed_buffer
11779,Ipo11,old_10X_cruk_changed_buffer
11780,Dimt1,old_10X_cruk_changed_buffer
11781,Kif2a,old_10X_cruk_changed_buffer
11782,3830408C21Rik,old_10X_cruk_changed_buffer
11783,Zswim6,old_10X_cruk_changed_buffer
11784,Ndufaf2,old_10X_cruk_changed_buffer
11785,Smim15,old_10X_cruk_changed_buffer
11786,Ercc8,old_10X_cruk_changed_buffer
11787,Gm2822,old_10X_cruk_changed_buffer
11788,Pde4d,old_10X_cruk_changed_buffer
11789,Plk2,old_10X_cruk_changed_buffer
11790,Gpbp1,old_10X_cruk_changed_buffer
11791,Mier3,old_10X_cruk_changed_buffer
11792,Map3k1,old_10X_cruk_changed_buffer
11793,Gm15327,old_10X_cruk_changed_buffer
11794,Il6st,old_10X_cruk_changed_buffer
11795,Ddx4,old_10X_cruk_changed_buffer
11796,Slc38a9,old_10X_cruk_changed_buffer
11797,Plpp1,old_10X_cruk_changed_buffer
11798,Mtrex,old_10X_cruk_changed_buffer
11799,Dhx29,old_10X_cruk_changed_buffer
11800,Ccno,old_10X_cruk_changed_buffer
11801,Gpx8,old_10X_cruk_changed_buffer
11802,Gzma,old_10X_cruk_changed_buffer
11803,Esm1,old_10X_cruk_changed_buffer
11804,Snx18,old_10X_cruk_changed_buffer
11805,Arl15,old_10X_cruk_changed_buffer
11806,A430090L17Rik,old_10X_cruk_changed_buffer
11807,Ndufs4,old_10X_cruk_changed_buffer
11808,Fst,old_10X_cruk_changed_buffer
11809,Mocs2,old_10X_cruk_changed_buffer
11810,Itga1,old_10X_cruk_changed_buffer
11811,Pelo,old_10X_cruk_changed_buffer
11812,Gm10734,old_10X_cruk_changed_buffer
11813,Parp8,old_10X_cruk_changed_buffer
11814,Emb,old_10X_cruk_changed_buffer
11815,Gm17509,old_10X_cruk_changed_buffer
11816,Mrps30,old_10X_cruk_changed_buffer
11817,B430218F22Rik,old_10X_cruk_changed_buffer
11818,Nnt,old_10X_cruk_changed_buffer
11819,Paip1,old_10X_cruk_changed_buffer
11820,4833420G17Rik,old_10X_cruk_changed_buffer
11821,3110070M22Rik,old_10X_cruk_changed_buffer
11822,Tmem267,old_10X_cruk_changed_buffer
11823,Gm48265,old_10X_cruk_changed_buffer
11824,Hmgcs1,old_10X_cruk_changed_buffer
11825,Nim1k,old_10X_cruk_changed_buffer
11826,Zfp131,old_10X_cruk_changed_buffer
11827,Gm21761,old_10X_cruk_changed_buffer
11828,D830030K20Rik,old_10X_cruk_changed_buffer
11829,Gm3755,old_10X_cruk_changed_buffer
11830,Gm16741,old_10X_cruk_changed_buffer
11831,Flnb,old_10X_cruk_changed_buffer
11832,Dnase1l3,old_10X_cruk_changed_buffer
11833,Abhd6,old_10X_cruk_changed_buffer
11834,Rpp14,old_10X_cruk_changed_buffer
11835,Pxk,old_10X_cruk_changed_buffer
11836,Pdhb,old_10X_cruk_changed_buffer
11837,Kctd6,old_10X_cruk_changed_buffer
11838,Acox2,old_10X_cruk_changed_buffer
11839,Fam107a,old_10X_cruk_changed_buffer
11840,Fhit,old_10X_cruk_changed_buffer
11841,Gm3839,old_10X_cruk_changed_buffer
11842,Ptprg,old_10X_cruk_changed_buffer
11843,3830406C13Rik,old_10X_cruk_changed_buffer
11844,Gm11100,old_10X_cruk_changed_buffer
11845,Thoc7,old_10X_cruk_changed_buffer
11846,Atxn7,old_10X_cruk_changed_buffer
11847,Psmd6,old_10X_cruk_changed_buffer
11848,Gm48857,old_10X_cruk_changed_buffer
11849,Olfr31,old_10X_cruk_changed_buffer
11850,Il3ra,old_10X_cruk_changed_buffer
11851,Slc4a7,old_10X_cruk_changed_buffer
11852,Gm31517,old_10X_cruk_changed_buffer
11853,Oxsm,old_10X_cruk_changed_buffer
11854,Gm47794,old_10X_cruk_changed_buffer
11855,Ngly1,old_10X_cruk_changed_buffer
11856,5430414B19Rik,old_10X_cruk_changed_buffer
11857,Gm47798,old_10X_cruk_changed_buffer
11858,Gm48163,old_10X_cruk_changed_buffer
11859,Top2b,old_10X_cruk_changed_buffer
11860,Rarb,old_10X_cruk_changed_buffer
11861,Thrb,old_10X_cruk_changed_buffer
11862,Nr1d2,old_10X_cruk_changed_buffer
11863,Rpl15,old_10X_cruk_changed_buffer
11864,Nkiras1,old_10X_cruk_changed_buffer
11865,Ube2e1,old_10X_cruk_changed_buffer
11866,Ube2e2,old_10X_cruk_changed_buffer
11867,Gm21738,old_10X_cruk_changed_buffer
11868,Gm2237,old_10X_cruk_changed_buffer
11869,Nid2,old_10X_cruk_changed_buffer
11870,Rtraf,old_10X_cruk_changed_buffer
11871,Saysd1,old_10X_cruk_changed_buffer
11872,Kcnk5,old_10X_cruk_changed_buffer
11873,Nudt13,old_10X_cruk_changed_buffer
11874,Ecd,old_10X_cruk_changed_buffer
11875,Fam149b,old_10X_cruk_changed_buffer
11876,Gm30054,old_10X_cruk_changed_buffer
11877,Dnajc9,old_10X_cruk_changed_buffer
11878,Mrps16,old_10X_cruk_changed_buffer
11879,Anxa7,old_10X_cruk_changed_buffer
11880,Mss51,old_10X_cruk_changed_buffer
11881,Ppp3cb,old_10X_cruk_changed_buffer
11882,Usp54,old_10X_cruk_changed_buffer
11883,2810402E24Rik,old_10X_cruk_changed_buffer
11884,Synpo2l,old_10X_cruk_changed_buffer
11885,Sec24c,old_10X_cruk_changed_buffer
11886,6230400D17Rik,old_10X_cruk_changed_buffer
11887,Fut11,old_10X_cruk_changed_buffer
11888,Chchd1,old_10X_cruk_changed_buffer
11889,Zswim8,old_10X_cruk_changed_buffer
11890,Ndst2,old_10X_cruk_changed_buffer
11891,Camk2g,old_10X_cruk_changed_buffer
11892,Plau,old_10X_cruk_changed_buffer
11893,Vcl,old_10X_cruk_changed_buffer
11894,Ap3m1,old_10X_cruk_changed_buffer
11895,Adk,old_10X_cruk_changed_buffer
11896,Kat6b,old_10X_cruk_changed_buffer
11897,Samd8,old_10X_cruk_changed_buffer
11898,Vdac2,old_10X_cruk_changed_buffer
11899,Comtd1,old_10X_cruk_changed_buffer
11900,Zfp503,old_10X_cruk_changed_buffer
11901,Gm47601,old_10X_cruk_changed_buffer
11902,Kcnma1,old_10X_cruk_changed_buffer
11903,Gm31392,old_10X_cruk_changed_buffer
11904,Dlg5,old_10X_cruk_changed_buffer
11905,Gm47814,old_10X_cruk_changed_buffer
11906,Polr3a,old_10X_cruk_changed_buffer
11907,Rps24,old_10X_cruk_changed_buffer
11908,Gm26660,old_10X_cruk_changed_buffer
11909,Gm17747,old_10X_cruk_changed_buffer
11910,Zmiz1,old_10X_cruk_changed_buffer
11911,Gm47920,old_10X_cruk_changed_buffer
11912,Ppif,old_10X_cruk_changed_buffer
11913,Zcchc24,old_10X_cruk_changed_buffer
11914,Anxa11,old_10X_cruk_changed_buffer
11915,Tmem254a,old_10X_cruk_changed_buffer
11916,Gm9780,old_10X_cruk_changed_buffer
11917,Tmem254c,old_10X_cruk_changed_buffer
11918,Cphx2,old_10X_cruk_changed_buffer
11919,Cphx3,old_10X_cruk_changed_buffer
11920,Plac9b,old_10X_cruk_changed_buffer
11921,Gm34059,old_10X_cruk_changed_buffer
11922,Slmapos2,old_10X_cruk_changed_buffer
11923,Slmap,old_10X_cruk_changed_buffer
11924,Dennd6a,old_10X_cruk_changed_buffer
11925,Arf4,old_10X_cruk_changed_buffer
11926,Pde12,old_10X_cruk_changed_buffer
11927,9930004E17Rik,old_10X_cruk_changed_buffer
11928,Appl1,old_10X_cruk_changed_buffer
11929,Il17rd,old_10X_cruk_changed_buffer
11930,Arhgef3,old_10X_cruk_changed_buffer
11931,Tasor,old_10X_cruk_changed_buffer
11932,Ccdc66,old_10X_cruk_changed_buffer
11933,Erc2,old_10X_cruk_changed_buffer
11934,Wnt5a,old_10X_cruk_changed_buffer
11935,Gm35164,old_10X_cruk_changed_buffer
11936,Gm35217,old_10X_cruk_changed_buffer
11937,Cacna2d3,old_10X_cruk_changed_buffer
11938,Lrtm1,old_10X_cruk_changed_buffer
11939,Gm47414,old_10X_cruk_changed_buffer
11940,Selenok,old_10X_cruk_changed_buffer
11941,Actr8,old_10X_cruk_changed_buffer
11942,Il17rb,old_10X_cruk_changed_buffer
11943,Chdh,old_10X_cruk_changed_buffer
11944,Cacna1d,old_10X_cruk_changed_buffer
11945,CT009536.1,old_10X_cruk_changed_buffer
11946,Dcp1a,old_10X_cruk_changed_buffer
11947,Tkt,old_10X_cruk_changed_buffer
11948,Prkcd,old_10X_cruk_changed_buffer
11949,Rft1,old_10X_cruk_changed_buffer
11950,Sfmbt1,old_10X_cruk_changed_buffer
11951,Stimate,old_10X_cruk_changed_buffer
11952,Mustn1,old_10X_cruk_changed_buffer
11953,Itih4,old_10X_cruk_changed_buffer
11954,Itih3,old_10X_cruk_changed_buffer
11955,Itih1,old_10X_cruk_changed_buffer
11956,Nek4,old_10X_cruk_changed_buffer
11957,Spcs1,old_10X_cruk_changed_buffer
11958,Glt8d1,old_10X_cruk_changed_buffer
11959,Gnl3,old_10X_cruk_changed_buffer
11960,Pbrm1,old_10X_cruk_changed_buffer
11961,Smim4,old_10X_cruk_changed_buffer
11962,Nt5dc2,old_10X_cruk_changed_buffer
11963,Stab1,old_10X_cruk_changed_buffer
11964,Nisch,old_10X_cruk_changed_buffer
11965,Tnnc1,old_10X_cruk_changed_buffer
11966,Phf7,old_10X_cruk_changed_buffer
11967,Bap1,old_10X_cruk_changed_buffer
11968,Dnah1,old_10X_cruk_changed_buffer
11969,Capn7,old_10X_cruk_changed_buffer
11970,Sh3bp5,old_10X_cruk_changed_buffer
11971,Mettl6,old_10X_cruk_changed_buffer
11972,Eaf1,old_10X_cruk_changed_buffer
11973,Hacl1,old_10X_cruk_changed_buffer
11974,Btd,old_10X_cruk_changed_buffer
11975,Ankrd28,old_10X_cruk_changed_buffer
11976,D830044D21Rik,old_10X_cruk_changed_buffer
11977,Galnt15,old_10X_cruk_changed_buffer
11978,Dph3,old_10X_cruk_changed_buffer
11979,Oxnad1,old_10X_cruk_changed_buffer
11980,Ncoa4,old_10X_cruk_changed_buffer
11981,Timm23,old_10X_cruk_changed_buffer
11982,Parg,old_10X_cruk_changed_buffer
11983,Gm46447,old_10X_cruk_changed_buffer
11984,Gm48914,old_10X_cruk_changed_buffer
11985,Ogdhl,old_10X_cruk_changed_buffer
11986,Ercc6,old_10X_cruk_changed_buffer
11987,Tmem273,old_10X_cruk_changed_buffer
11988,Vstm4,old_10X_cruk_changed_buffer
11989,Wdfy4,old_10X_cruk_changed_buffer
11990,Arhgap22,old_10X_cruk_changed_buffer
11991,Mapk8,old_10X_cruk_changed_buffer
11992,Gdf10,old_10X_cruk_changed_buffer
11993,Gdf2,old_10X_cruk_changed_buffer
11994,Zfp488,old_10X_cruk_changed_buffer
11995,Gprin2,old_10X_cruk_changed_buffer
11996,Syt15,old_10X_cruk_changed_buffer
11997,Gm49201,old_10X_cruk_changed_buffer
11998,Shld2,old_10X_cruk_changed_buffer
11999,Glud1,old_10X_cruk_changed_buffer
12000,Fam25c,old_10X_cruk_changed_buffer
12001,Mmrn2,old_10X_cruk_changed_buffer
12002,Bmpr1a,old_10X_cruk_changed_buffer
12003,Gm49012,old_10X_cruk_changed_buffer
12004,Gm49024,old_10X_cruk_changed_buffer
12005,5830448L01Rik,old_10X_cruk_changed_buffer
12006,Wapl,old_10X_cruk_changed_buffer
12007,A930038B10Rik,old_10X_cruk_changed_buffer
12008,Gm49032,old_10X_cruk_changed_buffer
12009,Grid1,old_10X_cruk_changed_buffer
12010,Ccser2,old_10X_cruk_changed_buffer
12011,Rgr,old_10X_cruk_changed_buffer
12012,Lrit1,old_10X_cruk_changed_buffer
12013,Lrit2,old_10X_cruk_changed_buffer
12014,Ghitm,old_10X_cruk_changed_buffer
12015,Sh2d4b,old_10X_cruk_changed_buffer
12016,Tspan14,old_10X_cruk_changed_buffer
12017,Prxl2a,old_10X_cruk_changed_buffer
12018,Mat1a,old_10X_cruk_changed_buffer
12019,Sftpa1,old_10X_cruk_changed_buffer
12020,Mbl1,old_10X_cruk_changed_buffer
12021,Sftpd,old_10X_cruk_changed_buffer
12022,Gm8126,old_10X_cruk_changed_buffer
12023,Gm7324,old_10X_cruk_changed_buffer
12024,Ear2,old_10X_cruk_changed_buffer
12025,AC160336.1,old_10X_cruk_changed_buffer
12026,Ptger2,old_10X_cruk_changed_buffer
12027,Txndc16,old_10X_cruk_changed_buffer
12028,Gpr137c,old_10X_cruk_changed_buffer
12029,Ero1l,old_10X_cruk_changed_buffer
12030,Psmc6,old_10X_cruk_changed_buffer
12031,Styx,old_10X_cruk_changed_buffer
12032,Gnpnat1,old_10X_cruk_changed_buffer
12033,Fermt2,old_10X_cruk_changed_buffer
12034,4930527F14Rik,old_10X_cruk_changed_buffer
12035,Gm49123,old_10X_cruk_changed_buffer
12036,Gm15601,old_10X_cruk_changed_buffer
12037,Ddhd1,old_10X_cruk_changed_buffer
12038,A530076I17Rik,old_10X_cruk_changed_buffer
12039,Bmp4,old_10X_cruk_changed_buffer
12040,Gm15222,old_10X_cruk_changed_buffer
12041,Cnih1,old_10X_cruk_changed_buffer
12042,Gm48933,old_10X_cruk_changed_buffer
12043,Gmfb,old_10X_cruk_changed_buffer
12044,Gm10101,old_10X_cruk_changed_buffer
12045,Cgrrf1,old_10X_cruk_changed_buffer
12046,Gm34934,old_10X_cruk_changed_buffer
12047,Samd4,old_10X_cruk_changed_buffer
12048,Gm10371,old_10X_cruk_changed_buffer
12049,Gch1,old_10X_cruk_changed_buffer
12050,Wdhd1,old_10X_cruk_changed_buffer
12051,Socs4,old_10X_cruk_changed_buffer
12052,Mapk1ip1l,old_10X_cruk_changed_buffer
12053,Gm49189,old_10X_cruk_changed_buffer
12054,Lgals3,old_10X_cruk_changed_buffer
12055,Dlgap5,old_10X_cruk_changed_buffer
12056,Fbxo34,old_10X_cruk_changed_buffer
12057,Gm35166,old_10X_cruk_changed_buffer
12058,Atg14,old_10X_cruk_changed_buffer
12059,Ktn1,old_10X_cruk_changed_buffer
12060,Peli2,old_10X_cruk_changed_buffer
12061,Tmem260,old_10X_cruk_changed_buffer
12062,4930572G02Rik,old_10X_cruk_changed_buffer
12063,Gm49151,old_10X_cruk_changed_buffer
12064,Exoc5,old_10X_cruk_changed_buffer
12065,Ap5m1,old_10X_cruk_changed_buffer
12066,Naa30,old_10X_cruk_changed_buffer
12067,Gm48940,old_10X_cruk_changed_buffer
12068,Olfr727,old_10X_cruk_changed_buffer
12069,Olfr729,old_10X_cruk_changed_buffer
12070,Olfr731,old_10X_cruk_changed_buffer
12071,Olfr735,old_10X_cruk_changed_buffer
12072,Olfr742,old_10X_cruk_changed_buffer
12073,Olfr745,old_10X_cruk_changed_buffer
12074,Ttc5,old_10X_cruk_changed_buffer
12075,Ccnb1ip1,old_10X_cruk_changed_buffer
12076,Parp2,old_10X_cruk_changed_buffer
12077,Tep1,old_10X_cruk_changed_buffer
12078,Gm26782,old_10X_cruk_changed_buffer
12079,Klhl33,old_10X_cruk_changed_buffer
12080,Osgep,old_10X_cruk_changed_buffer
12081,Apex1,old_10X_cruk_changed_buffer
12082,Pip4p1,old_10X_cruk_changed_buffer
12083,Pnp,old_10X_cruk_changed_buffer
12084,Pnp2,old_10X_cruk_changed_buffer
12085,Rnase4,old_10X_cruk_changed_buffer
12086,Ang,old_10X_cruk_changed_buffer
12087,Vmn2r89,old_10X_cruk_changed_buffer
12088,Mettl17,old_10X_cruk_changed_buffer
12089,Slc39a2,old_10X_cruk_changed_buffer
12090,Ndrg2,old_10X_cruk_changed_buffer
12091,Rnase13,old_10X_cruk_changed_buffer
12092,Gm49076,old_10X_cruk_changed_buffer
12093,Arhgef40,old_10X_cruk_changed_buffer
12094,Zfp219,old_10X_cruk_changed_buffer
12095,Gm49086,old_10X_cruk_changed_buffer
12096,Hnrnpc,old_10X_cruk_changed_buffer
12097,Rpgrip1,old_10X_cruk_changed_buffer
12098,Supt16,old_10X_cruk_changed_buffer
12099,Chd8,old_10X_cruk_changed_buffer
12100,Rab2b,old_10X_cruk_changed_buffer
12101,Tox4,old_10X_cruk_changed_buffer
12102,Mettl3,old_10X_cruk_changed_buffer
12103,Sall2,old_10X_cruk_changed_buffer
12104,Olfr1507,old_10X_cruk_changed_buffer
12105,Trdc,old_10X_cruk_changed_buffer
12106,Trac,old_10X_cruk_changed_buffer
12107,Dad1,old_10X_cruk_changed_buffer
12108,Abhd4,old_10X_cruk_changed_buffer
12109,Gm43305,old_10X_cruk_changed_buffer
12110,Oxa1l,old_10X_cruk_changed_buffer
12111,Slc7a7,old_10X_cruk_changed_buffer
12112,Mrpl52,old_10X_cruk_changed_buffer
12113,Mmp14,old_10X_cruk_changed_buffer
12114,Lrp10,old_10X_cruk_changed_buffer
12115,Prmt5,old_10X_cruk_changed_buffer
12116,Haus4,old_10X_cruk_changed_buffer
12117,Ajuba,old_10X_cruk_changed_buffer
12118,4931414P19Rik,old_10X_cruk_changed_buffer
12119,Psmb5,old_10X_cruk_changed_buffer
12120,Psmb11,old_10X_cruk_changed_buffer
12121,Cdh24,old_10X_cruk_changed_buffer
12122,Acin1,old_10X_cruk_changed_buffer
12123,4930579G18Rik,old_10X_cruk_changed_buffer
12124,1700123O20Rik,old_10X_cruk_changed_buffer
12125,Cebpe,old_10X_cruk_changed_buffer
12126,Slc7a8,old_10X_cruk_changed_buffer
12127,Homez,old_10X_cruk_changed_buffer
12128,Ppp1r3e,old_10X_cruk_changed_buffer
12129,Bcl2l2,old_10X_cruk_changed_buffer
12130,Pabpn1,old_10X_cruk_changed_buffer
12131,Slc22a17,old_10X_cruk_changed_buffer
12132,Efs,old_10X_cruk_changed_buffer
12133,Ngdn,old_10X_cruk_changed_buffer
12134,Zfhx2,old_10X_cruk_changed_buffer
12135,Thtpa,old_10X_cruk_changed_buffer
12136,Ap1g2,old_10X_cruk_changed_buffer
12137,Dhrs4,old_10X_cruk_changed_buffer
12138,Carmil3,old_10X_cruk_changed_buffer
12139,Pck2,old_10X_cruk_changed_buffer
12140,A730061H03Rik,old_10X_cruk_changed_buffer
12141,Dcaf11,old_10X_cruk_changed_buffer
12142,Fitm1,old_10X_cruk_changed_buffer
12143,Psme1,old_10X_cruk_changed_buffer
12144,Emc9,old_10X_cruk_changed_buffer
12145,Psme2,old_10X_cruk_changed_buffer
12146,Rnf31,old_10X_cruk_changed_buffer
12147,Irf9,old_10X_cruk_changed_buffer
12148,Rec8,old_10X_cruk_changed_buffer
12149,Ipo4,old_10X_cruk_changed_buffer
12150,Tm9sf1,old_10X_cruk_changed_buffer
12151,Gm49747,old_10X_cruk_changed_buffer
12152,Tssk4,old_10X_cruk_changed_buffer
12153,Mdp1,old_10X_cruk_changed_buffer
12154,Nedd8,old_10X_cruk_changed_buffer
12155,Gmpr2,old_10X_cruk_changed_buffer
12156,Tinf2,old_10X_cruk_changed_buffer
12157,Tgm1,old_10X_cruk_changed_buffer
12158,Rabggta,old_10X_cruk_changed_buffer
12159,Dhrs1,old_10X_cruk_changed_buffer
12160,Nop9,old_10X_cruk_changed_buffer
12161,Cideb,old_10X_cruk_changed_buffer
12162,Ltb4r2,old_10X_cruk_changed_buffer
12163,Ltb4r1,old_10X_cruk_changed_buffer
12164,Adcy4,old_10X_cruk_changed_buffer
12165,Ripk3,old_10X_cruk_changed_buffer
12166,Nfatc4,old_10X_cruk_changed_buffer
12167,Cbln3,old_10X_cruk_changed_buffer
12168,Khnyn,old_10X_cruk_changed_buffer
12169,Sdr39u1,old_10X_cruk_changed_buffer
12170,Cma2,old_10X_cruk_changed_buffer
12171,Gzmb,old_10X_cruk_changed_buffer
12172,Cenpj,old_10X_cruk_changed_buffer
12173,Parp4,old_10X_cruk_changed_buffer
12174,Gm16573,old_10X_cruk_changed_buffer
12175,Mphosph8,old_10X_cruk_changed_buffer
12176,Gm16973,old_10X_cruk_changed_buffer
12177,Pspc1,old_10X_cruk_changed_buffer
12178,Zmym5,old_10X_cruk_changed_buffer
12179,2410022M11Rik,old_10X_cruk_changed_buffer
12180,Zmym2,old_10X_cruk_changed_buffer
12181,Gjb2,old_10X_cruk_changed_buffer
12182,Cryl1,old_10X_cruk_changed_buffer
12183,Ift88,old_10X_cruk_changed_buffer
12184,Eef1akmt1,old_10X_cruk_changed_buffer
12185,Xpo4,old_10X_cruk_changed_buffer
12186,Lats2,old_10X_cruk_changed_buffer
12187,Sap18,old_10X_cruk_changed_buffer
12188,Mrpl57,old_10X_cruk_changed_buffer
12189,Zdhhc20,old_10X_cruk_changed_buffer
12190,Micu2,old_10X_cruk_changed_buffer
12191,3110083C13Rik,old_10X_cruk_changed_buffer
12192,Fgf9,old_10X_cruk_changed_buffer
12193,Rcbtb1,old_10X_cruk_changed_buffer
12194,Phf11b,old_10X_cruk_changed_buffer
12195,Phf11d,old_10X_cruk_changed_buffer
12196,Phf11c,old_10X_cruk_changed_buffer
12197,Setdb2,old_10X_cruk_changed_buffer
12198,Cab39l,old_10X_cruk_changed_buffer
12199,Cdadc1,old_10X_cruk_changed_buffer
12200,Gm49336,old_10X_cruk_changed_buffer
12201,Mtmr6,old_10X_cruk_changed_buffer
12202,Spata13,old_10X_cruk_changed_buffer
12203,C1qtnf9,old_10X_cruk_changed_buffer
12204,Mipep,old_10X_cruk_changed_buffer
12205,Tnfrsf19,old_10X_cruk_changed_buffer
12206,Sacs,old_10X_cruk_changed_buffer
12207,Arl11,old_10X_cruk_changed_buffer
12208,Ebpl,old_10X_cruk_changed_buffer
12209,Kpna3,old_10X_cruk_changed_buffer
12210,Spryd7,old_10X_cruk_changed_buffer
12211,Trim13,old_10X_cruk_changed_buffer
12212,Dleu2,old_10X_cruk_changed_buffer
12213,Kcnrg,old_10X_cruk_changed_buffer
12214,Gm27010,old_10X_cruk_changed_buffer
12215,Gm26916,old_10X_cruk_changed_buffer
12216,Rnaseh2b,old_10X_cruk_changed_buffer
12217,Fam124a,old_10X_cruk_changed_buffer
12218,Ints6,old_10X_cruk_changed_buffer
12219,Wdfy2,old_10X_cruk_changed_buffer
12220,Defb47,old_10X_cruk_changed_buffer
12221,Ctsb,old_10X_cruk_changed_buffer
12222,Fdft1,old_10X_cruk_changed_buffer
12223,Neil2,old_10X_cruk_changed_buffer
12224,Gata4,old_10X_cruk_changed_buffer
12225,Blk,old_10X_cruk_changed_buffer
12226,Mtmr9,old_10X_cruk_changed_buffer
12227,Xkr6,old_10X_cruk_changed_buffer
12228,Pinx1,old_10X_cruk_changed_buffer
12229,Sox7,old_10X_cruk_changed_buffer
12230,Gm17116,old_10X_cruk_changed_buffer
12231,Msra,old_10X_cruk_changed_buffer
12232,Kif13b,old_10X_cruk_changed_buffer
12233,Hmbox1,old_10X_cruk_changed_buffer
12234,Ints9,old_10X_cruk_changed_buffer
12235,Extl3,old_10X_cruk_changed_buffer
12236,Zfp395,old_10X_cruk_changed_buffer
12237,Elp3,old_10X_cruk_changed_buffer
12238,Scara5,old_10X_cruk_changed_buffer
12239,Esco2,old_10X_cruk_changed_buffer
12240,Ccdc25,old_10X_cruk_changed_buffer
12241,Clu,old_10X_cruk_changed_buffer
12242,Gulo,old_10X_cruk_changed_buffer
12243,Adam2,old_10X_cruk_changed_buffer
12244,Ephx2,old_10X_cruk_changed_buffer
12245,Chrna2,old_10X_cruk_changed_buffer
12246,Ptk2b,old_10X_cruk_changed_buffer
12247,Trim35,old_10X_cruk_changed_buffer
12248,Adra1a,old_10X_cruk_changed_buffer
12249,Dpysl2,old_10X_cruk_changed_buffer
12250,Bnip3l,old_10X_cruk_changed_buffer
12251,Ppp2r2a,old_10X_cruk_changed_buffer
12252,Kctd9,old_10X_cruk_changed_buffer
12253,Gnrh1,old_10X_cruk_changed_buffer
12254,Dock5,old_10X_cruk_changed_buffer
12255,Adam28,old_10X_cruk_changed_buffer
12256,1700092C10Rik,old_10X_cruk_changed_buffer
12257,Nkx2-6,old_10X_cruk_changed_buffer
12258,Slc25a37,old_10X_cruk_changed_buffer
12259,Synb,old_10X_cruk_changed_buffer
12260,Gm16867,old_10X_cruk_changed_buffer
12261,Loxl2,old_10X_cruk_changed_buffer
12262,R3hcc1,old_10X_cruk_changed_buffer
12263,Chmp7,old_10X_cruk_changed_buffer
12264,Tnfrsf10b,old_10X_cruk_changed_buffer
12265,Rhobtb2,old_10X_cruk_changed_buffer
12266,Bin3,old_10X_cruk_changed_buffer
12267,Ccar2,old_10X_cruk_changed_buffer
12268,9930012K11Rik,old_10X_cruk_changed_buffer
12269,Pdlim2,old_10X_cruk_changed_buffer
12270,Sorbs3,old_10X_cruk_changed_buffer
12271,Gm49417,old_10X_cruk_changed_buffer
12272,Ppp3cc,old_10X_cruk_changed_buffer
12273,Slc39a14,old_10X_cruk_changed_buffer
12274,Polr3d,old_10X_cruk_changed_buffer
12275,Phyhip,old_10X_cruk_changed_buffer
12276,Bmp1,old_10X_cruk_changed_buffer
